chat_id,turn,text,intent,variables,aggregation,locations,times,operation,ctx_locations,ctx_times,split,source,lang
v1-tr-00116,0,"Which has higheer coludy, Adanbeda or Aeranga Bad for the next 7 days?",COMPARE,CLOUD_COVER,RAW,"[""Adanbeda"", ""Aeranga Bad""]","[""next 7 days""]",SET,"[""Adanbeda"", ""Aeranga Bad""]","[""next 7 days""]",train,v1,en
v1-tr-00117,0,Tell me the night temperature tmrw,FORECAST,TEMPERATURE_MIN,RAW,[],"[""tmrw""]",SET,[],"[""tmrw""]",train,v1,en
v1-tr-00118,0,Rempi vs Purna dew timperature,COMPARE,DEW_POINT,RAW,"[""Rempi"", ""Purna""]",[],SET,"[""Rempi"", ""Purna""]",[],train,v1,en
v1-tr-00119,0,Contrat the wnd direction around here with Chhailai Jagir Ashoknagar in 60 minutes,COMPARE,WIND_DIRECTION,RAW,"[""here"", ""Chhailai Jagir Ashoknagar""]","[""60 minutes""]",SET,"[""here"", ""Chhailai Jagir Ashoknagar""]","[""60 minutes""]",train,v1,en
v1-tr-00120,0,"Minache Kh. v/s Damodarpur, Odisha sun",COMPARE,SUNSHINE,RAW,"[""Minache Kh."", ""Damodarpur, Odisha""]",[],SET,"[""Minache Kh."", ""Damodarpur, Odisha""]",[],train,v1,en
v1-tr-00121,0,Is the mitti ka taapmaan in Rattowal different 90 minutes and 10 AM to 11 am,COMPARE,SOIL_TEMPERATURE,RAW,"[""Rattowal""]","[""90 minutes"", ""10 AM to 11 am""]",SET,"[""Rattowal""]","[""90 minutes"", ""10 AM to 11 am""]",train,v1,en
v1-tr-00122,0,Tell diffrence vaatavaranam Sheorajpur Hiramandalam for the next 7 days,COMPARE,GENERAL,RAW,"[""Sheorajpur"", ""Hiramandalam""]","[""next 7 days""]",SET,"[""Sheorajpur"", ""Hiramandalam""]","[""next 7 days""]",train,v1,en
v1-tr-00123,0,Warn me about the air temperature in Kalibel Dangs..,ALERT,TEMPERATURE,RAW,"[""Kalibel Dangs""]",[],SET,"[""Kalibel Dangs""]",[],train,v1,en
v1-tr-00124,0,is the dew temperature in guhallipada different 9 pm and 4:15 pm?,COMPARE,DEW_POINT,RAW,"[""guhallipada""]","[""9 pm"", ""4:15 pm""]",SET,"[""guhallipada""]","[""9 pm"", ""4:15 pm""]",train,v1,en
v1-tr-00125,0,how windy next month,FORECAST,WIND_SPEED,RAW,[],"[""next month""]",SET,[],"[""next month""]",train,v1,en
v1-tr-00126,0,Wich has more soil temprature at 10cm Laram Jangi Pora or Idappadi today,COMPARE,SOIL_TEMPERATURE,RAW,"[""Laram Jangi Pora"", ""Idappadi""]","[""today""]",SET,"[""Laram Jangi Pora"", ""Idappadi""]","[""today""]",train,v1,en
v1-tr-00127,0,"How does the soil moisture in this area comapre with Farhalouki, Ballia, Uttarpradesh at 1:45 AM?",COMPARE,SOIL_MOISTURE,RAW,"[""this area"", ""Farhalouki, Ballia, Uttarpradesh""]","[""1:45 AM""]",SET,"[""this area"", ""Farhalouki, Ballia, Uttarpradesh""]","[""1:45 AM""]",train,v1,en
v1-tr-00128,0,Typical coldest temperature in Londa last week,HISTORICAL,TEMPERATURE_MIN,AVG,"[""Londa""]","[""last week""]",SET,"[""Londa""]","[""last week""]",train,v1,en
v1-tr-00129,0,Is any ground temperature advisory issued for Red Wana by 4 am sir,ALERT,SOIL_TEMPERATURE,RAW,"[""Red Wana""]","[""4 am""]",SET,"[""Red Wana""]","[""4 am""]",train,v1,en
v1-tr-00130,0,forrcast in my vilage this evening pls,CURRENT,GENERAL,RAW,"[""my vilage""]","[""this evening""]",SET,"[""my vilage""]","[""this evening""]",train,v1,en
v1-tr-00131,0,"Is the wind blws from in Raksani, Bihar different 1 AM to 8 AM and 30 minutes?",COMPARE,WIND_DIRECTION,RAW,"[""Raksani, Bihar""]","[""1 AM to 8 AM"", ""30 minutes""]",SET,"[""Raksani, Bihar""]","[""1 AM to 8 AM"", ""30 minutes""]",train,v1,en
v1-tr-00132,0,Copmre weatehr in Mangalvedhe Solapur Maharashtra vs Tada tomorow?!,COMPARE,GENERAL,RAW,"[""Mangalvedhe Solapur Maharashtra"", ""Tada""]","[""tomorow""]",SET,"[""Mangalvedhe Solapur Maharashtra"", ""Tada""]","[""tomorow""]",train,v1,en
v1-tr-00133,0,Put a reminder for cloudness in Adduruvalasa on Monday,ALERT,CLOUD_COVER,RAW,"[""Adduruvalasa""]","[""Monday""]",SET,"[""Adduruvalasa""]","[""Monday""]",train,v1,en
v1-tr-00134,0,"Contrast the maximum temprature in my village with Bedarshirgur, Uttara Kannada by midnight",COMPARE,TEMPERATURE_MAX,RAW,"[""my village"", ""Bedarshirgur, Uttara Kannada""]","[""midnight""]",SET,"[""my village"", ""Bedarshirgur, Uttara Kannada""]","[""midnight""]",train,v1,en
v1-tr-00135,0,compre maisam in daru vs madarpur this week,COMPARE,GENERAL,RAW,"[""daru"", ""madarpur""]","[""this week""]",SET,"[""daru"", ""madarpur""]","[""this week""]",train,v1,en
v1-tr-00136,0,Any idea about the wind in Bageshwar this morning,CURRENT,WIND_SPEED,RAW,"[""Bageshwar""]","[""this morning""]",SET,"[""Bageshwar""]","[""this morning""]",train,v1,en
v1-tr-00137,0,Warn me about the tempearture in my field?!,ALERT,TEMPERATURE,RAW,"[""my field""]",[],SET,"[""my field""]",[],train,v1,en
v1-tr-00138,0,"quickly avg max temperature lasoodlya pata, narsinghgarh by 11 am",FORECAST,TEMPERATURE_MAX,AVG,"[""lasoodlya pata, narsinghgarh""]","[""11 am""]",SET,"[""lasoodlya pata, narsinghgarh""]","[""11 am""]",train,v1,en
v1-tr-00139,0,Can you keep an eye on the what's the weather like in Nadri Kalol from 8:30 am to 12:30 PM,ALERT,GENERAL,RAW,"[""Nadri Kalol""]","[""8:30 am to 12:30 PM""]",SET,"[""Nadri Kalol""]","[""8:30 am to 12:30 PM""]",train,v1,en
v1-tr-00140,0,Put the earth teperature of Singha against Shipur this morning,COMPARE,SOIL_TEMPERATURE,RAW,"[""Singha"", ""Shipur""]","[""this morning""]",SET,"[""Singha"", ""Shipur""]","[""this morning""]",train,v1,en
v1-tr-00141,0,Kinldy share the hottest for Village Point Boundary in 82 minutes,FORECAST,TEMPERATURE_MAX,RAW,"[""Village Point Boundary""]","[""82 minutes""]",SET,"[""Village Point Boundary""]","[""82 minutes""]",train,v1,en
v1-tr-00142,0,"Tell when tempatuure changes Raksani, Bihar on Wednesday",ALERT,TEMPERATURE,RAW,"[""Raksani, Bihar""]","[""Wednesday""]",SET,"[""Raksani, Bihar""]","[""Wednesday""]",train,v1,en
v1-tr-00143,0,"Wind speed Bagbahra, Chhatisgarh or Raksani, Bihar",COMPARE,WIND_SPEED,RAW,"[""Bagbahra, Chhatisgarh"", ""Raksani, Bihar""]",[],SET,"[""Bagbahra, Chhatisgarh"", ""Raksani, Bihar""]",[],train,v1,en
v1-tr-00144,0,Let me know if the clods changes in Kalayarkovil tmrw,ALERT,CLOUD_COVER,RAW,"[""Kalayarkovil""]","[""tmrw""]",SET,"[""Kalayarkovil""]","[""tmrw""]",train,v1,en
v1-tr-00145,0,Wat is sunlight hours around my area tomorow,FORECAST,SUNSHINE,RAW,"[""my area""]","[""tomorow""]",SET,"[""my area""]","[""tomorow""]",train,v1,en
v1-tr-00146,0,"Send me an alet if the huumididty is unusual in Kuttadi, Kallakkurichi 2day",ALERT,HUMIDITY,RAW,"[""Kuttadi, Kallakkurichi""]","[""2day""]",SET,"[""Kuttadi, Kallakkurichi""]","[""2day""]",train,v1,en
v1-tr-00147,0,i want to be told if the dewpoint turnns bad in banegaon for the next 3 days,ALERT,DEW_POINT,RAW,"[""banegaon""]","[""next 3 days""]",SET,"[""banegaon""]","[""next 3 days""]",train,v1,en
v1-tr-00148,0,Kindly share the maximum temperature for Khbupura from 4:15 am to 3:30 pm,FORECAST,TEMPERATURE_MAX,RAW,"[""Khbupura""]","[""4:15 am to 3:30 pm""]",SET,"[""Khbupura""]","[""4:15 am to 3:30 pm""]",train,v1,en
v1-tr-00149,0,coompre soil temp in guhalipada vs bedarshirgur 2day,COMPARE,SOIL_TEMPERATURE,RAW,"[""guhalipada"", ""bedarshirgur""]","[""2day""]",SET,"[""guhalipada"", ""bedarshirgur""]","[""2day""]",train,v1,en
v1-tr-00150,0,Comapre the maximum in this area with Sadullahpur on Friday??,COMPARE,TEMPERATURE_MAX,RAW,"[""this area"", ""Sadullahpur""]","[""Friday""]",SET,"[""this area"", ""Sadullahpur""]","[""Friday""]",train,v1,en
v1-tr-00151,0,compare the cloud percent around my area with jaitapur on sunday,COMPARE,CLOUD_COVER,RAW,"[""my area"", ""jaitapur""]","[""sunday""]",SET,"[""my area"", ""jaitapur""]","[""sunday""]",train,v1,en
v1-tr-00152,0,Can you check whether Kiribera will be beter than Kohima for daily forecast by midnight?,COMPARE,GENERAL,RAW,"[""Kiribera"", ""Kohima""]","[""midnight""]",SET,"[""Kiribera"", ""Kohima""]","[""midnight""]",train,v1,en
v1-tr-00153,0,"Any idea what soil tmprature does in Nutangram, Burdwan tmrw?",FORECAST,SOIL_TEMPERATURE,RAW,"[""Nutangram, Burdwan""]","[""tmrw""]",SET,"[""Nutangram, Burdwan""]","[""tmrw""]",train,v1,en
v1-tr-00154,0,idea about the fuure weather later today?,CURRENT,GENERAL,RAW,[],"[""later today""]",SET,[],"[""later today""]",train,v1,en
v1-tr-00155,0,"between bajampur and sewai kalan, whicch one looks batter for weather forecast day after tomorow?",COMPARE,GENERAL,RAW,"[""bajampur"", ""sewai kalan""]","[""day after tomorow""]",SET,"[""bajampur"", ""sewai kalan""]","[""day after tomorow""]",train,v1,en
v1-tr-00156,0,Vaatavaranam of Kaapeta please day after tomorow,FORECAST,GENERAL,RAW,"[""Kaapeta""]","[""day after tomorow""]",SET,"[""Kaapeta""]","[""day after tomorow""]",train,v1,en
v1-tr-00157,0,Plz alert wind bearing Kedru Pur day after tomorow,ALERT,WIND_DIRECTION,RAW,"[""Kedru Pur""]","[""day after tomorow""]",SET,"[""Kedru Pur""]","[""day after tomorow""]",train,v1,en
v1-tr-00158,0,Warn me abot the weathr now in Burundi tmrw,ALERT,GENERAL,RAW,"[""Burundi""]","[""tmrw""]",SET,"[""Burundi""]","[""tmrw""]",train,v1,en
v1-tr-00159,0,tell me if anything happens with the peak temperature in parkha muhura at 10:30 am,ALERT,TEMPERATURE_MAX,RAW,"[""parkha muhura""]","[""10:30 am""]",SET,"[""parkha muhura""]","[""10:30 am""]",train,v1,en
v1-tr-00160,0,Set an alet for dewpoint this weekend,ALERT,DEW_POINT,RAW,[],"[""this weekend""]",SET,[],"[""this weekend""]",train,v1,en
v1-tr-00161,0,"Which is btter for outside weather, Meghalaya, India or Nibheri Guna?",COMPARE,GENERAL,RAW,"[""Meghalaya, India"", ""Nibheri Guna""]",[],SET,"[""Meghalaya, India"", ""Nibheri Guna""]",[],train,v1,en
v1-tr-00162,0,how does the clods in my village compare with ganga paoam by 3 pm,COMPARE,CLOUD_COVER,RAW,"[""my village"", ""ganga paoam""]","[""3 pm""]",SET,"[""my village"", ""ganga paoam""]","[""3 pm""]",train,v1,en
v1-tr-00163,0,Compair the rian between Salai and Mashaldaha nxt week,COMPARE,RAIN,RAW,"[""Salai"", ""Mashaldaha""]","[""nxt week""]",SET,"[""Salai"", ""Mashaldaha""]","[""nxt week""]",train,v1,en
v1-tr-00164,0,Set an aletr for nighttime low,ALERT,TEMPERATURE_MIN,RAW,[],[],SET,[],[],train,v1,en
v1-tr-00165,0,is any strong wind advisoory issued?!,ALERT,WIND_SPEED,RAW,[],[],SET,[],[],train,v1,en
v1-tr-00166,0,"Let me know if tehre is a cold alert in Jummahal Pt Ii, Assam this afternoon",ALERT,TEMPERATURE,RAW,"[""Jummahal Pt Ii, Assam""]","[""this afternoon""]",SET,"[""Jummahal Pt Ii, Assam""]","[""this afternoon""]",train,v1,en
v1-tr-00167,0,Can you chcek whether Madarpur will be cooler than Sugur for max temp this week?,COMPARE,TEMPERATURE_MAX,RAW,"[""Madarpur"", ""Sugur""]","[""this week""]",SET,"[""Madarpur"", ""Sugur""]","[""this week""]",train,v1,en
v1-tr-00168,0,"Between Jharkhand, India and Antari, Shahdol, whih one looks better for dewpoit rn?",COMPARE,DEW_POINT,RAW,"[""Jharkhand, India"", ""Antari, Shahdol""]","[""rn""]",SET,"[""Jharkhand, India"", ""Antari, Shahdol""]","[""rn""]",train,v1,en
v1-tr-00169,0,Ping me about the wind bearing aroued 3:34 am,ALERT,WIND_DIRECTION,RAW,[],"[""3:34 am""]",SET,[],"[""3:34 am""]",train,v1,en
v1-tr-00170,0,"we might go to thirumalayapalem, telangana or khabalu f v, north lakhimpur from 1 am to 8 am, how does the wind velocity compare?",COMPARE,WIND_SPEED,RAW,"[""thirumalayapalem, telangana"", ""khabalu f v, north lakhimpur""]","[""1 am to 8 am""]",SET,"[""thirumalayapalem, telangana"", ""khabalu f v, north lakhimpur""]","[""1 am to 8 am""]",train,v1,en
v1-tr-00171,0,how does the showers in my village compare with chick-angrolli for the next 7 days?,COMPARE,RAIN,RAW,"[""my village"", ""chick-angrolli""]","[""next 7 days""]",SET,"[""my village"", ""chick-angrolli""]","[""next 7 days""]",train,v1,en
v1-tr-00172,0,"Any warnings about sun duration in Betul, Mdhya Pradesh around 4:15 PM?",ALERT,SUNSHINE,RAW,"[""Betul, Mdhya Pradesh""]","[""4:15 PM""]",SET,"[""Betul, Mdhya Pradesh""]","[""4:15 PM""]",train,v1,en
v1-tr-00173,0,Whts wind comes from in Kherli Chandrawat 2nite,CURRENT,WIND_DIRECTION,RAW,"[""Kherli Chandrawat""]","[""2nite""]",SET,"[""Kherli Chandrawat""]","[""2nite""]",train,v1,en
v1-tr-00174,0,Contrast the hawa ki raftar in Voyalanallur with Parbhani at 10:14 PM,COMPARE,WIND_SPEED,RAW,"[""Voyalanallur"", ""Parbhani""]","[""10:14 PM""]",SET,"[""Voyalanallur"", ""Parbhani""]","[""10:14 PM""]",train,v1,en
v1-tr-00175,0,"Check the vaana in Bageshwar, Uttarakhand 2day",FORECAST,RAIN,RAW,"[""Bageshwar, Uttarakhand""]","[""2day""]",SET,"[""Bageshwar, Uttarakhand""]","[""2day""]",train,v1,en
v1-tr-00176,0,"Difference lowest temperature today between Indloor, Nalgonda and Kundra Sundargarh at 4 AM",COMPARE,TEMPERATURE_MIN,RAW,"[""Indloor, Nalgonda"", ""Kundra Sundargarh""]","[""4 AM""]",SET,"[""Indloor, Nalgonda"", ""Kundra Sundargarh""]","[""4 AM""]",train,v1,en
v1-tr-00177,0,"compare the weather status between chikhli, seoni, madhya pradesh and tikamgarh rn",COMPARE,GENERAL,RAW,"[""chikhli, seoni, madhya pradesh"", ""tikamgarh""]","[""rn""]",SET,"[""chikhli, seoni, madhya pradesh"", ""tikamgarh""]","[""rn""]",train,v1,en
v1-tr-00178,0,on average what is the moisture in the air in mahulani on sunday?,FORECAST,HUMIDITY,AVG,"[""mahulani""]","[""sunday""]",SET,"[""mahulani""]","[""sunday""]",train,v1,en
v1-tr-00179,0,Whats the weater for next days like over in Kollur at 9:30 pm?,FORECAST,GENERAL,RAW,"[""Kollur""]","[""9:30 pm""]",SET,"[""Kollur""]","[""9:30 pm""]",train,v1,en
v1-tr-00180,0,how much mitti ka taapmaan in shi rajpur kotdwar pauri garhwal by 4:30 am?,FORECAST,SOIL_TEMPERATURE,RAW,"[""shi rajpur kotdwar pauri garhwal""]","[""4:30 am""]",SET,"[""shi rajpur kotdwar pauri garhwal""]","[""4:30 am""]",train,v1,en
v1-tr-00181,0,compare the wind speeed nearby with daramli for the next 3 days,COMPARE,WIND_SPEED,RAW,"[""nearby"", ""daramli""]","[""next 3 days""]",SET,"[""nearby"", ""daramli""]","[""next 3 days""]",train,v1,en
v1-tr-00182,0,Tell me the wind speed forcast in my field by 4 am,FORECAST,WIND_SPEED,RAW,"[""my field""]","[""4 am""]",SET,"[""my field""]","[""4 am""]",train,v1,en
v1-tr-00183,0,warn me about the extended forecast in karan patti tommorow,ALERT,GENERAL,RAW,"[""karan patti""]","[""tommorow""]",SET,"[""karan patti""]","[""tommorow""]",train,v1,en
v1-tr-00184,0,"pls nootify me about the highest temperature in ama tola, abmagarh chowki, raj nandgaon",ALERT,TEMPERATURE_MAX,RAW,"[""ama tola, abmagarh chowki, raj nandgaon""]",[],SET,"[""ama tola, abmagarh chowki, raj nandgaon""]",[],train,v1,en
v1-tr-00185,0,How is the soil wtaer in Nowgong Madhya Pradehs,CURRENT,SOIL_MOISTURE,RAW,"[""Nowgong Madhya Pradehs""]",[],SET,"[""Nowgong Madhya Pradehs""]",[],train,v1,en
v1-tr-00186,0,Loweat which way the wind blows in Gorasa Odisha around 8:45 AM,FORECAST,WIND_DIRECTION,MIN,"[""Gorasa Odisha""]","[""8:45 AM""]",SET,"[""Gorasa Odisha""]","[""8:45 AM""]",train,v1,en
v1-tr-00187,0,"Whats up with the week ahead forcast in Pura, Chandauli, Uttarpradesh on Wednesday bro",FORECAST,GENERAL,RAW,"[""Pura, Chandauli, Uttarpradesh""]","[""Wednesday""]",SET,"[""Pura, Chandauli, Uttarpradesh""]","[""Wednesday""]",train,v1,en
v1-tr-00188,0,Wiats the rain forecast looking like in Nagapattinam at 5 PM?,FORECAST,RAIN,RAW,"[""Nagapattinam""]","[""5 PM""]",SET,"[""Nagapattinam""]","[""5 PM""]",train,v1,en
v1-tr-00189,0,Check the minimum temprature in Bilarua by 10:30 pm,FORECAST,TEMPERATURE_MIN,RAW,"[""Bilarua""]","[""10:30 pm""]",SET,"[""Bilarua""]","[""10:30 pm""]",train,v1,en
v1-tr-00190,0,Pls tell me ruiny in Mungaha,CURRENT,RAIN,RAW,"[""Mungaha""]",[],SET,"[""Mungaha""]",[],train,v1,en
v1-tr-00191,0,"early morning, alert me abbout the sunshine hours in mogolpatna",ALERT,SUNSHINE,RAW,"[""mogolpatna""]","[""early morning""]",SET,"[""mogolpatna""]","[""early morning""]",train,v1,en
v1-tr-00192,0,"let me know if tere is a dewpoint temperatre alert in odisha, india rn",ALERT,DEW_POINT,RAW,"[""odisha, india""]","[""rn""]",SET,"[""odisha, india""]","[""rn""]",train,v1,en
v1-tr-00193,0,How does the minimum temprature in my farm compare with Gujarat this afternoon urgent,COMPARE,TEMPERATURE_MIN,RAW,"[""my farm"", ""Gujarat""]","[""this afternoon""]",SET,"[""my farm"", ""Gujarat""]","[""this afternoon""]",train,v1,en
v1-tr-00194,0,Cumulative dew levl for Imaliya Swaroop tomorrow evening,FORECAST,DEW_POINT,SUM,"[""Imaliya Swaroop""]","[""tomorrow evening""]",SET,"[""Imaliya Swaroop""]","[""tomorrow evening""]",train,v1,en
v1-tr-00195,0,can i sow in mankapur this morning??,CURRENT,SOIL_TEMPERATURE,RAW,"[""mankapur""]","[""this morning""]",SET,"[""mankapur""]","[""this morning""]",train,v1,en
v1-tr-00196,0,we are heading to bhaliadiha early morning - what is the sunlihgt hours looking like?,FORECAST,SUNSHINE,RAW,"[""bhaliadiha""]","[""early morning""]",SET,"[""bhaliadiha""]","[""early morning""]",train,v1,en
v1-tr-00197,0,"Which has higher due point, Chakrehee or Hatale tomorow?",COMPARE,DEW_POINT,RAW,"[""Chakrehee"", ""Hatale""]","[""tomorow""]",SET,"[""Chakrehee"", ""Hatale""]","[""tomorow""]",train,v1,en
v1-tr-00198,0,"Which has clearer skiies today, Dayara Timbi or Sandongri?",COMPARE,CLOUD_COVER,RAW,"[""Dayara Timbi"", ""Sandongri""]","[""today""]",SET,"[""Dayara Timbi"", ""Sandongri""]","[""today""]",train,v1,en
v1-tr-00199,0,"campare the cloud density in tilikara, bagankheda and river from 6:30 pm to 10 pm",COMPARE,CLOUD_COVER,RAW,"[""tilikara"", ""bagankheda"", ""river""]","[""6:30 pm to 10 pm""]",SET,"[""tilikara"", ""bagankheda"", ""river""]","[""6:30 pm to 10 pm""]",train,v1,en
v1-tr-00200,0,what's the overnight low in this area 2nite..,CURRENT,TEMPERATURE_MIN,RAW,"[""this area""]","[""2nite""]",SET,"[""this area""]","[""2nite""]",train,v1,en
v1-tr-00201,0,"reminder for hawa ki raftar jummahal pt ii, assam",ALERT,WIND_SPEED,RAW,"[""jummahal pt ii, assam""]",[],SET,"[""jummahal pt ii, assam""]",[],train,v1,en
v1-tr-00202,0,Gulalwali Najibabad and Bausi due point later today,COMPARE,DEW_POINT,RAW,"[""Gulalwali Najibabad"", ""Bausi""]","[""later today""]",SET,"[""Gulalwali Najibabad"", ""Bausi""]","[""later today""]",train,v1,en
v1-tr-00203,0,how does the humidity lvel in my feild compare with bakaina this afternoon?,COMPARE,HUMIDITY,RAW,"[""my feild"", ""bakaina""]","[""this afternoon""]",SET,"[""my feild"", ""bakaina""]","[""this afternoon""]",train,v1,en
v1-tr-00204,0,Whats the prediction looking like this evening..,CURRENT,GENERAL,RAW,[],"[""this evening""]",SET,[],"[""this evening""]",train,v1,en
v1-tr-00205,0,put cloud aoout in our village against singadevanahalli early morning,COMPARE,CLOUD_COVER,RAW,"[""our village"", ""singadevanahalli""]","[""early morning""]",SET,"[""our village"", ""singadevanahalli""]","[""early morning""]",train,v1,en
v1-tr-00206,0,"contrast the tempature naerby with budhel, gujarat",COMPARE,TEMPERATURE,RAW,"[""naerby"", ""budhel, gujarat""]",[],SET,"[""naerby"", ""budhel, gujarat""]",[],train,v1,en
v1-tr-00207,0,Notify me about the wind seed tommorow,ALERT,WIND_SPEED,RAW,[],"[""tommorow""]",SET,[],"[""tommorow""]",train,v1,en
v1-tr-00208,0,"how does the wnd speed in my village cmopare with powa, campiegranj next week?",COMPARE,WIND_SPEED,RAW,"[""my village"", ""powa, campiegranj""]","[""next week""]",SET,"[""my village"", ""powa, campiegranj""]","[""next week""]",train,v1,en
v1-tr-00209,0,want alert for wind bearing in poshina,ALERT,WIND_DIRECTION,RAW,"[""poshina""]",[],SET,"[""poshina""]",[],train,v1,en
v1-tr-00210,0,Pls tell me the wind strength in Purawas Khurd tomorrow evening,FORECAST,WIND_SPEED,RAW,"[""Purawas Khurd""]","[""tomorrow evening""]",SET,"[""Purawas Khurd""]","[""tomorrow evening""]",train,v1,en
v1-tr-00211,0,do you have the os bindu data for merakamudidam vizianagaram around 4:15 pm?,FORECAST,DEW_POINT,RAW,"[""merakamudidam vizianagaram""]","[""4:15 pm""]",SET,"[""merakamudidam vizianagaram""]","[""4:15 pm""]",train,v1,en
v1-tr-00212,0,how does the mositure in the air in my village compare with tamil nadu tonight?,COMPARE,HUMIDITY,RAW,"[""my village"", ""tamil nadu""]","[""tonight""]",SET,"[""my village"", ""tamil nadu""]","[""tonight""]",train,v1,en
v1-tr-00213,0,Flag the upciming weather for Ghatchora from 1 AM to 8 AM??,ALERT,GENERAL,RAW,"[""Ghatchora""]","[""1 AM to 8 AM""]",SET,"[""Ghatchora""]","[""1 AM to 8 AM""]",train,v1,en
v1-tr-00214,0,Peak maximum temprature in Naranda by 12 pm kindly,FORECAST,TEMPERATURE_MAX,MAX,"[""Naranda""]","[""12 pm""]",SET,"[""Naranda""]","[""12 pm""]",train,v1,en
v1-tr-00215,0,"diffreence in cloudness between chirakuta pt.ii, dhubri and belsauna tomorrow night",COMPARE,CLOUD_COVER,RAW,"[""chirakuta pt.ii, dhubri"", ""belsauna""]","[""tomorrow night""]",SET,"[""chirakuta pt.ii, dhubri"", ""belsauna""]","[""tomorrow night""]",train,v1,en
v1-tr-00216,0,I want to know if the waether now in Nabha is fine in the next 2 hours,FORECAST,GENERAL,RAW,"[""Nabha""]","[""next 2 hours""]",SET,"[""Nabha""]","[""next 2 hours""]",train,v1,en
v1-tr-00217,0,what will the highset temp be in manegaon around 1 am?,FORECAST,TEMPERATURE_MAX,RAW,"[""manegaon""]","[""1 am""]",SET,"[""manegaon""]","[""1 am""]",train,v1,en
